ejercicio_presupuestario,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_anual_vig_cierre,ejecucion_anual_de_cierre,causa_desvio,causa_desvio_detalle,causa_desvio_comentario,observaciones,ultima_actualizacion_fecha
2022,40,Ministerio de Justicia y Derechos Humanos,2,Servicio Penitenciario Federal,331,Servicio Penitenciario Federal,25,Formacion y Capacitacion,0,Formacion y Capacitacion,Meta,356,Formación de Suboficiales,60,Egresado,Suma: el total es la suma de las cantidades,896,1100,897,Otras Causas,Otras Causas,"A lo largo del ejercicio 2022 se realizaron distintos cursos de información institucional y teórico-práctico, de los cuales solo egresaron 897 ciudadanos en el grado de Subayudante.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,2,Servicio Penitenciario Federal,331,Servicio Penitenciario Federal,25,Formacion y Capacitacion,0,Formacion y Capacitacion,Meta,467,Formación de Oficiales,60,Egresado,Suma: el total es la suma de las cantidades,118,0,0,-,-,-,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,2,Servicio Penitenciario Federal,331,Servicio Penitenciario Federal,25,Formacion y Capacitacion,0,Formacion y Capacitacion,Meta,468,Capacitación de Oficiales,239,Oficial Capacitado,Suma: el total es la suma de las cantidades,130,140,169,Otras Causas,Otras Causas,Mayor cantidad de oficiales se encontraban en condiciones de acceder a los cursos de perfeccionamiento en el grado de Adjutor Principal y Alcaide Mayor realizados en el 3er trimestre del ejercicio 2022.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,2,Servicio Penitenciario Federal,334,Ente de Cooperación Técnica y Financiera del Servicio Penitenciario Federal,24,Cooperacion Tecnica y Financiera para la Laborterapia de Internos,0,Cooperacion Tecnica y Financiera para la Laborterapia de Internos,Indicador,11,Población Carcelaria con Empleo (Laborterapia),1187,Porcentaje,Suma: el total es la suma de las cantidades,55,"60,86","65,46",Otras Causas,Otras Causas,"Diferencia entre la metafísica programada para el ejercicio 2022 y la ejecutada (cantidad de internos afectados laboralmente), asociada a la variación en la cantidad de internos trabajadores en el ámbito del Servicio Penitenciario Federal, se ha ido reduciendo con ejecuciones positivas para el cierre de ejercicio, aproximándose a la metafísica programada de 7628 internos trabajadores.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,2,Servicio Penitenciario Federal,334,Ente de Cooperación Técnica y Financiera del Servicio Penitenciario Federal,24,Cooperacion Tecnica y Financiera para la Laborterapia de Internos,0,Cooperacion Tecnica y Financiera para la Laborterapia de Internos,Meta,1597,Impulso a la Laborterapia en Unidades Penitenciarias,779,Interno Trabajador,Promedio: el total es la suma de las cantidades dividido el número de cantidades,8900,7628,7408,Otras Causas,Otras Causas,"Diferencia entre la metafísica programada para el ejercicio 2022 y la ejecutada (cantidad de internos afectados laboralmente), asociada a la variación en la cantidad de internos trabajadores en el ámbito del Servicio Penitenciario Federal, se ha ido reduciendo con ejecuciones positivas para el cierre de ejercicio, aproximándose a la metafísica programada de 7628 internos trabajadores.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3783,Asistencia Jurídica al Estado,32,Dictamen,Suma: el total es la suma de las cantidades,433,497,422,Otras Causas,Otras Causas,La causa del desvío obedece a una disminución temporal en las intervenciones efectuadas por la DND durante el trimesre. No se tomarán medidas correctivas dado que el desvío respondió a cuestiones temporales.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3783,Asistencia Jurídica al Estado,1849,Providencia,Suma: el total es la suma de las cantidades,527,632,854,La Mejora es Temporal,La Mejora es Temporal,La causa del desvío obedece a un incremento en las intervenciones efectuadas por la DND durante el trimesre. No se tomarán medidas correctivas dado que el desvío respondió a cuestiones temporales.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3783,Asistencia Jurídica al Estado,2022,Asesoramiento,Suma: el total es la suma de las cantidades,,171,200,La Mejora es Temporal,La Mejora es Temporal,La causa del desvío obedece a un incremento en las intervenciones efectuadas por la DND durante el trimesre. No se tomarán medidas correctivas dado que el desvío respondió a cuestiones temporales.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3784,Representación y Patrocinio en Juicios Nacionales,1810,Intervenciones Realizadas,Suma: el total es la suma de las cantidades,20000,10000,10496,La Mejora es Temporal,La Mejora es Temporal,"La interveción de la DNAJ depende de requerimientos procesales de terceros y de la relevancia institucional y/o económica de las causas judiciales que se promueven. A su vez el cumplimiento de las metas se encuentra estrictamente ligado con los requerimientos que efectivament se realicen en el año, así como a los trámites de los procesos judiciales, los plazos judiciales en curso u otras vicisitudes procesales (incidencias, suspensión, desestimientos, etc.)","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3784,Representación y Patrocinio en Juicios Nacionales,1850,Juicio Representado,Suma: el total es la suma de las cantidades,25,25,9,Otras Causas,Otras Causas,"La interveción de la DNAJ depende de requerimientos procesales de terceros y de la relevancia institucional y/o económica de las causas judiciales que se promueven. A su vez el cumplimiento de las metas se encuentra estrictamente ligado con los requerimientos que efectivament se realicen en el año, así como a los trámites de los procesos judiciales, los plazos judiciales en curso u otras vicisitudes procesales (incidencias, suspensión, desestimientos, etc.)","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3784,Representación y Patrocinio en Juicios Nacionales,1851,Juicio Patrocinado,Suma: el total es la suma de las cantidades,70,80,12,Otras Causas,Otras Causas,"La interveción de la DNAJ depende de requerimientos procesales de terceros y de la relevancia institucional y/o económica de las causas judiciales que se promueven. A su vez el cumplimiento de las metas se encuentra estrictamente ligado con los requerimientos que efectivament se realicen en el año, así como a los trámites de los procesos judiciales, los plazos judiciales en curso u otras vicisitudes procesales (incidencias, suspensión, desestimientos, etc.)","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3785,Representación  y Patrocinio en Juicios y Arbitrajes Internacionales,1810,Intervenciones Realizadas,Suma: el total es la suma de las cantidades,104,64,64,-,-,-,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3785,Representación  y Patrocinio en Juicios y Arbitrajes Internacionales,1850,Juicio Representado,Suma: el total es la suma de las cantidades,,24,24,-,-,-,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3786,Auditorías de Índole Judicial,1170,Auditoría,Suma: el total es la suma de las cantidades,637,655,155,Otras Causas,Otras Causas,"Ante la situación de emergencia excepcional de público y notorio conocimiento y/o en razón de la problemática existente para el retiro de expedientes físicos, no fue posible alcanzar el objetivo fijado toda vez que -por lo dicho- en reiteradas ocasiones no se pudo tener acceso a expedientes judiciales físicos. Sin perjuicio de ello, a los profesionales auditores de la DNA,  se les asignaron tareas de revisión digital de expedientes vía la página web del Poder Judicial de la Nacion. Dicha revisión, tuvo por objetivo analizar la información registrada en el portal PJN Web de cada juicio asignado. Así, la revisión total web del periodo informado fue de 444 juicios, en razón de ello, se confeccionaron y remitieron 62 informes de auditorías.","Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3787,Sustanciación de Sumarios Administrativos,410,Sumario,Suma: el total es la suma de las cantidades,10,10,8,Otras Causas,Otras Causas,La causa del desvío obedece a que no se ordenaron nuevos sumarios.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3787,Sustanciación de Sumarios Administrativos,1002,Investigación Realizada,Suma: el total es la suma de las cantidades,,10,3,Otras Causas,Otras Causas,La causa del desvío obedece a que no se ordenaron nuevas investigaciones.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,40,Ministerio de Justicia y Derechos Humanos,8,Procuración del Tesoro de la Nación,349,Procuración del Tesoro de la Nación,21,Defensa y Representacion Juridica del Estado,0,Defensa y Representacion Juridica del Estado,Meta,3788,Capacitación del Cuerpo de Abogados del Estado,1307,Persona Capacitada,Suma: el total es la suma de las cantidades,2200,2800,5801,La Mejora es Temporal,La Mejora es Temporal,El incremento se debe a una oferta académica de mayor calidad.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
2022,41,Ministerio de Seguridad,0,Ministerio de Seguridad,250,"Caja de Retiros, Jubilaciones y Pensiones de la Policía Federal Argentina",18,"Administracion de Beneficios Previsionales Policia Federal, Policia de Seguridad Aeroportuaria y otros",0,"Administracion de Beneficios Previsionales Policia Federal, Policia de Seguridad Aeroportuaria y otros",Indicador,424,Tiempo Promedio de Asignación de Beneficios,494,Día,Suma: el total es la suma de las cantidades,35,35,34,Otras Causas,Otras Causas,Menor cantidad de casos en comparación a los previstos.,"Información definitiva que forma parte de la Cuenta de Inversión Anual que se presenta al Congreso Nacional",Última actualización del ejercicio 2022: 02 Julio 2023.
